ID,mang_fish_dens,mang_invert_dens,mang_spec_score,salt_spec_score,seag_spec_score,mang_frag_area_mn_rate,mang_frag_area_mn,mang_mean_age,mang_mean_agb_mg_ha,mang_mean_SOC,mang_mean_height_m,pressure_seagrass_climate_current,pressure_seagrass_land_current,pressure_seagrass_marine_current,pressure_seagrass_climate_rate,pressure_seagrass_land_rate,pressure_seagrass_marine_rate,pressure_mangrove_climate_current,pressure_mangrove_land_current,pressure_mangrove_marine_current,pressure_mangrove_climate_rate,pressure_mangrove_land_rate,pressure_mangrove_marine_rate,pressure_saltmarsh_climate_current,pressure_saltmarsh_land_current,pressure_saltmarsh_marine_current,pressure_saltmarsh_climate_rate,pressure_saltmarsh_land_rate,pressure_saltmarsh_marine_rate,mang_spec_prop,salt_spec_prop,seag_spec_prop,mang_loss_rate,seag_change_rate
46999,-0.170365219,-0.187842321,-0.090608892,-0.630119307,-0.626871743,0.213883258,-0.674524298,-0.468419142,0.329791807,0.118561441,-0.32718916,1.258541006,0.462768981,1.012613458,-0.63170408,-0.028785073,0.489332632,1.50615665,0.487622987,0.913636749,-0.593864115,0.129511739,0.517253678,1.338905439,0.331450512,0.668224176,-0.453279808,-0.022612487,0.345321625,0.076093942,0.21454319,0.351930412,0.000479195,0.010978091
47000,0.273473987,0.290070133,0.725982957,-0.545805395,0.115533196,0.951866508,-0.708678593,-0.570681041,-0.131040666,-0.171290673,-0.460721682,0.369041836,0.70822435,0.241011355,-0.523415234,-0.316889592,1.469706201,0.609387483,0.646961118,-0.321146666,-0.380425362,-0.523841329,0.662306862,0.224187769,0.670066705,-0.556620965,-0.150802006,-0.351587272,1.100168973,-0.493990836,0.533515914,-0.091165931,0.003488356,-0.035454953
47006,-0.552669764,-0.614762141,0.238258142,-1.456477899,0.064621913,0.818715675,0.012994416,0.088726216,1.055754825,0.551540141,0.54918487,2.238286875,0.035947452,0.357000932,0.06889426,0.11018844,0.407908296,2.124194793,-0.081848503,0.25471753,-0.170572649,0.144608126,-0.155623997,1.72590052,0.035942128,-0.145067554,0.014751204,0.187640249,-0.670504462,-0.181481247,1.020269345,-0.091149315,0.003300722,-0.070326939
47007,-0.838674721,-0.92672897,-0.081926653,-1.565968407,-0.881029603,-0.201645217,0.091925987,-0.229140761,0.826779575,-0.158719297,0.35579989,0.696553248,0.467363885,0.675811449,-0.035400356,-0.080712448,-0.447297677,0.666628533,0.400524061,0.51745715,-0.08908229,-0.102425756,-0.535888913,0.733759912,0.71148155,0.287453488,-0.059215449,-0.137713502,-1.482414557,0.08009342,1.186322077,0.559258693,-0.001104424,-0.08662308
47008,-0.320755498,-0.359485957,0.228632512,-0.808963949,-0.441132828,-0.596680412,-0.061432638,-0.122079331,0.587617299,0.17056752,0.095888389,1.084011348,0.635269899,0.353147137,-0.099095437,-0.090712338,-0.33633754,1.278758061,0.529881863,0.054041799,-0.083555375,-0.127451796,-0.593624583,1.285126209,0.613960378,-0.246354577,-0.263846233,-0.124422298,-1.270683698,-0.172724714,0.513584193,0.24925032,-0.002233713,0.011905005
47009,-0.139517434,-0.156014629,0.286611167,-0.808643171,-0.489474543,-0.611767487,-0.075201125,-0.164715113,0.589692777,0.160567694,-0.001393643,1.02924446,1.055631972,0.463187032,-0.230044325,-0.123589334,0.011902341,1.303270765,1.060275415,0.102551238,-0.142232869,-0.193239614,-0.33320519,1.277667144,0.990057038,-0.228390266,-0.337290524,-0.158420312,-0.885555638,-0.217806268,0.5536233,0.289760686,-0.002303805,0.015832278
47010,-0.657048259,-0.699664771,-0.796006623,-0.917500147,-0.946018791,-0.520964231,-0.602043744,-0.395283763,0.507924606,0.108097042,-0.186051465,1.163918145,0.558201657,1.899298717,-0.349452525,0.033527556,0.434060972,1.354810425,0.932844985,1.832749404,-0.318846737,0.22971145,0.788514641,1.35450288,0.633758058,1.684896485,-0.486148468,-0.050405545,0.406980662,0.556684453,0.324073714,0.56560741,-0.00289927,-0.059174206
47101,-0.900725063,-1.008385881,-0.039042155,-1.963696658,-0.517093482,1.055150319,0.164748194,-0.055666268,0.21418763,-0.748239972,0.282103465,-1.356287465,0.769474805,0.513739274,-0.837205443,0.453546664,0.299902679,-1.488127985,0.531927576,0.249844915,-0.827104889,0.036813329,0.208768832,-1.45404005,0.931393583,0.531791265,-0.575508491,0.37546851,0.21334578,0.104336235,1.929848306,0.322002593,0.002441239,-0.138662701
47102,-1.05430602,-1.139903488,-0.627201738,-2.091625054,-1.275301781,0.875778329,0.038443858,-0.072536886,0.404698353,-0.739708643,0.077243765,-0.568360552,0.331770786,1.389666899,0.518778385,0.108963908,0.553314765,-0.789415323,0.555841115,1.560929507,0.464169998,0.008620482,1.091203541,-0.666055804,1.054677433,1.893287632,0.820525504,-0.109243477,0.994719332,0.564297794,1.972064645,0.937899689,0.001453267,-0.219151764
47103,-0.929586532,-1.042094265,0.061651363,-2.08728368,-0.822905323,0.779338864,0.193995076,0.066594745,0.568651601,-0.569219257,0.355046935,-0.618606998,0.733991521,0.656184562,-0.077633029,-0.049430436,0.208559498,-0.720019841,0.580728429,0.508006972,-0.098426483,-0.25452744,0.299939379,-0.612952707,1.153020444,0.733042369,0.209819633,-0.167990724,0.070829123,0.044591396,2.037645085,0.565146529,0.001678641,-0.110542165
47105,-0.862657149,-0.932004203,-0.288892363,-2.109810041,-1.23297357,0.490496254,-0.00203103,-0.137224928,0.785319982,-0.475779446,0.265375762,0.087925782,0.776663899,1.123173045,0.223922688,-0.025202615,0.138753506,0.044790362,0.756413369,0.943465855,0.283283454,-0.122486517,0.258128771,0.06376373,1.157500274,1.067383755,0.472009372,-0.164560748,-0.072578346,0.291100913,1.871929141,0.86597124,0.000583544,-0.155069315
47216,0.330404014,0.371337562,-0.363471724,1.35617832,0.10276135,-0.547490791,-0.082756494,0.02017551,-0.397471997,0.217974436,-0.194483227,-0.025984167,-0.566561255,-0.144519632,-0.146936838,-0.079994198,-0.036296442,-0.0618126,-0.353564787,-0.071968245,-0.115749583,0.117577968,-0.021818813,-0.122039075,-0.785184267,-0.077704352,-0.434282431,-0.017599817,0.193531152,0.231178173,-1.513002154,-0.091374057,-0.000977984,0.071034495
47267,0.146259191,0.176928339,-0.680643502,0.240341237,-0.473294496,-0.170338276,-0.520181038,-0.398542885,-0.488795548,-0.165756501,-0.874822035,0.664882586,0.752728352,1.050488032,-0.083667842,-0.315963494,0.022515653,0.813130666,0.985957061,0.987045017,-0.026657855,-0.048326919,0.18519327,0.773372581,0.767121363,0.951842052,0.183536158,-0.398017231,0.097627688,0.479935274,-0.125762577,0.297033736,-0.000962879,0.073869178
47268,0.32296931,0.365993742,0.04596515,0.227232346,-0.334464448,-0.093926428,-0.115071499,0.143379101,-0.13018532,-0.047429389,-0.478610797,0.527621944,0.851510873,0.826528403,0.232991695,-0.424292183,0.281880206,0.755142679,0.793831363,0.472051462,0.222465764,-0.163694691,0.156257331,0.82274991,0.588798352,0.613168622,0.51906159,-0.463443394,0.333492535,-0.016815633,-0.050695479,0.225976023,-0.000400466,0.181038304
47269,0.015034686,0.028574004,-0.22209106,-0.121475731,-0.426600385,-0.004528926,-0.432664095,-0.376362287,0.01029392,-0.073517192,-0.388546051,0.803885753,0.528942905,1.063736277,-0.051169201,-0.354070525,-0.037206768,0.929857851,0.59467933,1.08016122,-0.067210882,0.003488987,0.250219239,0.959108148,0.48480494,0.988706483,0.291260872,-0.378821311,-0.047564667,0.171815509,0.122825743,0.245947836,-0.000447304,0.030181977
47270,0.618488466,0.681079574,0.245847829,0.19923373,-0.572528805,0.082348697,-0.665822774,-0.504667672,0.085808623,0.025448701,-0.581332074,1.280438179,0.301568636,0.960322324,0.624083228,-0.247660391,0.445695508,1.618951961,0.300018291,1.114893067,0.65396926,0.096382762,0.740394992,1.6316298,0.194481343,0.755832576,1.218203871,-0.28892188,0.538554493,-0.123025491,-0.14265508,0.425327057,-0.000110271,-0.000726242
47271,0.439164092,0.501813593,-0.260357551,0.331987498,-0.572485078,-0.234602599,-0.214318309,-0.018655315,0.170229626,0.167835111,-0.403590117,1.592778686,0.24609527,0.652812967,1.154664978,-0.202163772,0.208346178,1.792870441,0.201687501,0.578631343,1.099163203,0.08359178,0.027138377,1.816324642,0.086206045,0.365376243,1.41230663,-0.254668923,-0.267496489,0.23954257,-0.263865812,0.462516989,-0.000711932,0.081836275
47332,-0.208409016,-0.23563391,0.12176784,-0.565168036,-0.525664946,0.019028082,-0.14976136,-0.170129311,0.136710625,-0.190331008,-0.126535378,-0.19321854,0.77854865,0.42688171,-0.352263,-0.237568641,0.409603622,-0.095658495,0.938312304,0.321190819,-0.288200133,-0.271197575,0.477940377,-0.111769033,0.935756672,0.457190851,-0.353869407,-0.296619681,0.805921232,-0.084787467,0.460160343,0.343518804,-0.000163373,-0.001265737
47343,0.032673222,0.028752322,0.210131158,-0.335662738,-0.482916452,-0.643134222,-0.332856891,-0.285742363,-0.002873152,-0.279427626,-0.350015384,0.035361745,1.032127172,0.684055307,-0.381722599,-0.255024949,0.448234171,0.414999998,0.885529152,-0.17949124,-0.142781844,-0.454214336,-0.390313289,0.470876067,0.820792646,-0.469275226,-0.233759349,-0.288267668,-0.847219815,-0.131459815,0.261411626,0.301618855,-0.002368062,0.034090505
47350,0.09198743,0.115342773,-0.169327212,-0.369013161,-0.882407109,-0.377528421,-0.842635616,-0.31940511,0.237218664,-0.066227147,-0.346999548,0.292609878,0.49590986,0.457757466,-0.411081808,-0.390953095,0.460649528,0.70855833,0.331611765,0.025900057,-0.319805605,-0.351225666,0.35095996,0.807528687,0.277716104,0.135913302,-0.496920429,-0.380047174,0.761036455,0.1623266,0.136039245,0.601695411,-0.002707591,0.047662442
47356,0.333968641,0.366499389,0.427039376,-0.217677726,-0.292955783,-0.699116447,-0.470752443,-0.398207395,0.32118831,0.272432619,-0.368790897,1.43990593,0.919599603,0.286164565,-0.058678941,-0.377417442,0.02973575,1.792584079,0.991027163,0.05715244,-0.050861829,-0.255251964,-0.146463774,1.75091647,0.832044021,-0.276330079,-0.186208066,-0.396900709,-0.401426903,-0.32756983,0.081681968,0.165571462,-0.002839372,0.053822527
47360,0.59631559,0.649489445,0.508602578,-0.46939181,0.087482055,1.113182555,-0.646531928,-0.431589267,0.114846867,-0.010286733,-0.27927667,0.594158667,0.708208836,0.347218056,-0.286715483,-0.269897188,1.363908616,0.751589264,0.706990807,-0.140952973,-0.218864583,-0.369141597,0.804079987,0.298205697,0.541445468,-0.273386041,0.024960541,-0.320259015,1.5802709,-0.322962706,0.455267466,-0.054492328,0.003938095,-0.036428688
47376,0.308872575,0.348440168,0.166428672,-1.428704043,-1.255095312,-0.829897363,-1.303254602,-0.521407426,1.494018463,1.027871977,-0.35694355,3.702786132,1.166001022,1.468683178,0.441468343,-0.072931718,1.29984466,4.558696899,1.302157914,1.164872185,0.426529999,-0.015645382,1.345228851,4.435084969,0.952069795,0.630992889,0.010927905,-0.140558457,1.572718484,-0.099113283,0.683626683,0.873814372,-0.005157681,-0.001844412
47377,0.123447795,0.145244672,0.113408103,-1.277113316,-0.938764271,-0.782594979,-1.395522758,-0.545879424,1.343277743,1.023707432,-0.387370587,3.662546908,0.925356505,1.427646746,0.250423178,-0.038011324,1.286221175,4.532177909,0.965572557,1.159879729,0.239903486,0.058319843,1.269417523,4.409470617,0.669067846,0.515498176,-0.053130093,-0.101648809,1.252454004,-0.078248149,0.553304732,0.621417084,-0.004630822,0.022432474
47378,-0.3065623,-0.320660702,0.04716214,-2.430205081,-1.705651751,-0.611213229,-1.407561908,-0.688816572,2.16976244,0.957084638,0.186756136,3.857574819,0.696155573,1.660161722,0.396752741,-0.022318588,1.533553557,4.586503586,0.749978325,1.434666371,0.281030154,0.016154081,1.55500457,4.473538146,0.602233534,0.659494514,-0.116994267,-0.085744935,1.288354979,0.014579849,1.260485122,1.169627056,-0.004560421,-0.134089116
47462,-0.980995774,-1.079272029,-0.527909852,-1.385968372,-0.793471294,0.805703304,0.228545559,-0.023027602,-0.094727839,-0.794392028,-0.10554395,-0.836957257,0.354421695,1.362704931,0.601229328,0.065740513,0.364487018,-1.078348011,0.662636608,1.640635024,0.617558174,0.038732761,1.025868415,-0.932449502,1.095877514,1.953527196,1.090688274,-0.161904621,0.716249293,0.458442587,1.510995501,0.599274679,0.001760863,-0.16141283
47576,0.533819201,0.604863969,-0.225118743,1.503088592,0.330807602,-0.51616364,-0.063493596,0.040334376,-0.39984455,0.304918336,-0.177568968,0.046044524,-0.564472427,-0.274654448,-0.065278418,-0.043498425,-0.04351476,0.022124303,-0.390510075,-0.202234537,-0.057267498,0.131479871,-0.052216432,-0.043950175,-0.848418155,-0.230918573,-0.335065363,0.037977201,0.223227523,0.108631816,-1.587040391,-0.234847016,-0.000840994,0.081193867
47629,0.353915867,0.400451499,0.151798708,0.148478204,0.065299031,-0.273310628,-0.379567977,-0.30993253,0.112010528,0.32783075,-0.352497455,1.560579396,0.360094497,0.72496061,0.969644704,-0.310494084,-0.106748334,1.804538523,0.591975809,0.96862799,0.953984118,0.020594698,0.348230183,1.818185663,0.543059248,0.788826783,1.204883628,-0.424490245,0.113998063,-0.138757761,0.041917801,-0.019765874,-0.001745099,0.024926441
47630,0.413954965,0.485214069,-0.563625229,-0.068229265,-0.684375362,-0.093693746,-0.215655933,0.029895679,0.498561055,0.373083187,-0.190678064,1.714434651,0.499970417,0.970365173,0.974300076,-0.432116287,0.285920567,1.745275357,0.871516558,0.981550464,0.789256925,-0.03722364,0.504674408,1.587331302,0.528964949,0.908285771,0.822345023,-0.527769559,0.766046246,0.430305095,-0.057332744,0.522584513,-0.000683734,0.016578362
47691,-0.117985298,-0.13054384,0.206978329,-0.710615375,-0.450896469,-0.053370287,0.074380562,-0.101188694,0.286317252,-0.222726525,0.095551429,-0.227905723,0.999808616,0.192468649,-0.720073396,-0.136243647,-0.06692334,-0.141370105,0.827238155,-0.247110441,-0.650069707,-0.258349631,-0.438945288,-0.196501141,0.798930422,-0.324834171,-0.742553802,-0.124578907,-0.624942554,-0.119098269,0.551854947,0.251084032,-6.34E-05,0.010123908
47692,-0.232635639,-0.261556302,0.124724823,-0.634841154,-0.377230022,-0.108121026,-0.03202608,-0.197635979,0.117489665,-0.21914391,-0.071763055,-0.184236354,0.853633616,0.327914105,-0.738648137,-0.103614828,0.196928063,-0.13185893,0.8765042,-0.024393133,-0.689232957,-0.21166373,-0.091383481,-0.181235772,0.817920486,-0.077708367,-0.810316913,-0.13563639,-0.181590442,-0.080803132,0.452955636,0.205821452,-0.000303677,-0.002484742
47703,-0.18789931,-0.210113946,0.203832025,-0.430217517,-0.110054523,-0.39807119,-0.087906362,-0.085963515,0.326525308,0.080475627,0.102933048,0.24662725,0.599692659,0.116093516,-0.831913391,-0.446178288,-0.151167721,0.325825246,0.484974767,-0.271617523,-0.847552773,-0.405943213,-0.452376195,0.310741284,0.406721486,-0.385553774,-1.047522265,-0.390641326,-0.666811742,-0.18093276,0.220874219,-0.011638573,-0.001274003,0.064408301
47704,-0.159925295,-0.176640885,0.142232537,-1.000419261,-0.66096889,-0.653684261,-0.129618776,-0.025556099,0.743950394,-0.062168868,0.348461114,-0.159303859,0.923936146,0.715888881,-0.846191846,-0.353534264,0.473335675,0.175571537,0.558513479,0.040842255,-0.730784279,-0.467007427,-0.096070768,0.335736445,0.450832147,-0.38486616,-0.876268478,-0.324418659,-0.667683163,-0.083941929,0.705681792,0.388172699,-0.002564232,0.019630411
47709,-0.619440687,-0.689437773,0.057298439,-1.207320282,-0.950711944,0.00518143,-0.173804799,-0.122069984,0.508899567,-0.276467523,0.13164396,-0.172165953,0.426320472,0.459971471,-0.706142531,-0.080705555,0.114570025,-0.060057526,0.265509235,0.219797772,-0.664663539,-0.159307821,0.086466489,0.000435522,0.453541456,0.245117628,-0.7332242,-0.073478881,-0.066614616,0.012978701,0.816936812,0.60896935,-0.000446908,-0.03163661
47710,0.031333449,0.041217281,-0.108498275,-0.53125378,-0.85761481,-0.018286579,-0.386528656,-0.113554987,0.445639893,-0.045223699,-0.088388064,0.466181318,0.344359873,0.349718558,-0.111620685,-1.06520397,0.466523144,0.557830492,0.189552123,-0.038020607,-0.229066312,-0.777920595,0.121396676,0.561009271,0.242173025,-0.026904564,-0.188465021,-0.997650327,0.240008272,0.133543198,0.345112251,0.58996887,-0.00048607,0.044707765
47711,0.263922729,0.271164052,0.356223649,-0.169387588,-0.470309213,0.075937751,-0.643727951,-0.445805867,-0.144722561,-0.137883754,-0.625755867,0.259473655,0.466947189,-0.004374055,-0.690972168,-0.501610204,0.192539541,0.475074469,0.430808989,-0.19830162,-0.642404002,-0.451706281,0.173305865,0.371432956,0.519409368,-0.370355726,-0.620891741,-0.480997883,0.381230642,-0.227168074,0.100830216,0.296156688,-1.78E-05,0.0300249
47712,-1.064222057,-1.171449226,-0.433086258,-0.340849633,-0.415733463,-1.269336335,0.226802843,-0.145176495,-0.173018203,-0.379446495,-0.205661465,0.157788983,0.711806942,0.764993897,-0.809792508,-0.463731585,-0.795777504,0.225374685,0.519417771,0.321633137,-0.734212668,-0.359777251,-1.406634797,0.518144425,0.699390264,-0.08780834,-0.697575276,-0.426660191,-3.276060618,0.26538261,0.191166711,0.140850448,-0.003456208,0.08623087
47719,0.043933505,0.053473002,0.290130216,-0.530114425,-0.369266316,-0.056005983,-0.712117991,-0.246254317,0.498937098,0.366414325,-0.077502468,0.871639429,0.329111532,0.445576206,-0.610661334,-1.047872639,0.716426836,1.145004256,0.222405264,0.138941159,-0.682198708,-0.750800287,0.609475319,1.093093587,0.135213594,-0.005504216,-0.77224707,-1.00100608,0.863494546,-0.207163373,0.248448996,0.196594547,-0.000617878,0.096154074
47936,0.480927357,0.538925719,-0.139320013,1.496967927,0.17361579,-0.185120602,0.190954938,0.047920553,-0.92194117,-0.332125847,-0.410611119,-1.308152508,0.327707355,0.032248934,-0.170646173,-0.395997615,0.251970061,-1.47879022,0.731541691,0.02876826,-0.080618289,-0.246020422,0.354076718,-1.500963589,0.312388989,0.446005224,-0.133412825,-0.401308597,1.034353023,0.064372353,-1.24081774,-0.119298038,0.000406729,0.097452646
47990,0.81097804,0.919001856,-0.140850612,0.464686893,-0.645021623,-1.058303134,-0.293687643,-0.019305797,0.390770468,0.387600209,-0.288752046,1.116089035,0.737686341,0.891178108,0.859290634,-0.483041325,0.098430174,1.576835459,0.836288813,0.890026395,0.908459572,-0.097400617,0.546283951,1.80553044,0.445127608,0.769340266,0.881887615,-0.524450494,0.648245197,0.102369374,-0.417364668,0.494466765,-0.004643646,0.106824281
47991,0.430442312,0.491633545,-0.135285222,0.149677318,-0.764044848,-0.537434444,-0.59252003,-0.330245685,0.152622249,-0.081261128,-0.439402634,0.903267259,0.518598144,0.82914226,0.702798754,-0.5558437,0.092325451,1.294576749,0.394895534,0.601607609,0.702779553,-0.208373502,0.130071304,1.53185643,0.350238612,0.62428289,1.00253439,-0.566395837,-0.006565677,0.140722516,-0.049150143,0.564468836,-0.002884553,0.086148183
47994,0.460898932,0.501060539,0.333373914,0.713495734,0.228714846,-0.311047697,0.152986452,-0.041231653,-0.116669047,0.064384845,-0.092247065,0.565586741,-0.14974936,-0.506828288,1.078219535,0.03680861,-0.611477654,0.551720368,-0.072952297,-0.269277463,1.038216025,0.118201713,-0.454513718,0.593321576,-0.036977317,-0.388315098,1.21923845,0.009677478,-0.757134092,-0.235170599,-0.431266318,-0.079616557,-0.000805924,0.014751068
47995,0.434599973,0.477475278,0.125133661,0.687988163,0.203976842,-0.25141834,0.031919377,0.003127615,-0.164053094,0.086807752,-0.16943445,0.353274396,-0.105113848,-0.112352419,0.652573379,-0.312252854,-0.332524701,0.363128736,-0.067705813,-0.063797628,0.652745633,-0.111947333,-0.308011326,0.390750423,-0.118222138,-0.083240755,0.764965847,-0.30858816,-0.360657783,-0.086736096,-0.446080812,-0.104629264,-0.000588596,0.042962639
47996,0.304218715,0.345895286,-0.135140025,0.68944601,0.133939952,-0.042994206,-0.366511796,-0.070116158,-0.150837444,0.355270986,-0.287107102,0.825380463,-0.639596757,0.200937931,0.36851491,-0.461580118,0.184758687,0.836049848,-0.469012253,0.445905531,0.304977605,-0.107727223,0.465754449,0.810086392,-0.656986208,0.352248449,0.297806229,-0.452168407,0.682688166,0.081056094,-0.723652586,-0.076124886,-0.000216992,0.045821421
48052,-0.352561804,-0.380725347,-0.297185439,-0.561579948,-0.328390659,-0.033518399,-0.058699951,-0.026523597,0.279976333,0.020421322,0.122539596,0.16367358,0.016844598,0.299646829,-0.233712522,0.127664023,0.117405652,0.168649682,0.054195345,0.282331543,-0.230004314,0.076010186,0.133720295,0.142902577,0.056290374,0.216016076,-0.365355618,0.130520129,0.009495053,0.219002835,0.296439071,0.208238596,-0.000243392,-0.044598049
48053,-0.436097188,-0.475754417,-0.331720429,-0.56237088,-0.550493021,-0.194069048,-0.075359675,-0.132272377,0.159018686,-0.141707571,0.059846944,-0.189013354,0.398583975,0.494273169,-0.715780615,-0.288160732,0.065207037,-0.229839078,0.4909233,0.349069895,-0.723752313,-0.244625688,0.069351252,-0.21294215,0.462725402,0.382588657,-0.869506056,-0.278671944,-0.075949319,0.238232958,0.306433756,0.311929988,-0.000737322,0.01592006
48054,-0.572820262,-0.628959474,-0.253255484,-0.636974785,-0.384290917,-0.467704888,0.162159049,-0.062603622,0.094054701,-0.218524984,0.026199073,-0.243573651,0.858131964,0.347942428,-1.046659892,-0.187531245,-0.611061827,-0.214850867,0.816546841,0.031815103,-0.910759062,-0.227191101,-0.862206445,-0.228131611,0.848987091,-0.066251512,-1.118864518,-0.181069303,-1.454844601,0.15812313,0.432815368,0.148136396,-0.001198721,0.027479927
48055,-0.495730065,-0.532684908,-0.573361888,-0.562785815,-0.563296268,-0.286428838,-0.027164852,-0.085750665,0.087243345,-0.181967367,-0.049779229,-0.143413199,0.474718556,0.77930864,-0.72180668,-0.166513199,-0.260978961,-0.164133209,0.563362791,0.653156885,-0.676564111,-0.058591736,-0.177851742,-0.121813254,0.513535443,0.68082249,-0.816336137,-0.17848689,-0.485923483,0.403570522,0.302751362,0.304361478,-0.001346753,0.008377113
48056,-0.39330334,-0.423227167,-0.245438783,-0.558895549,-0.60598224,-0.20633391,-0.350199952,-0.280999373,0.161067979,-0.101845189,-0.215114774,0.336962211,0.625906847,0.831954862,-0.505154903,-0.169220674,0.320170763,0.477079562,0.75980553,0.626782396,-0.467043693,-0.104750116,0.367349357,0.476324431,0.647266017,0.612530253,-0.553268137,-0.203901794,0.30011936,0.181962817,0.279734961,0.365976767,-0.001265222,0.005625063
48057,-0.62317656,-0.673794495,-0.653509602,-0.566095827,-0.710404285,-0.259309239,-0.301080887,-0.272499584,-0.022151075,-0.127807203,-0.351016268,0.219365167,0.487121501,1.336904174,-0.666121612,-0.111635657,0.162202362,0.262834136,0.833910437,1.329225571,-0.551398036,0.037765201,0.474314908,0.227839973,0.703794187,1.378443088,-0.757075204,-0.200469761,0.315688437,0.449300911,0.178139876,0.400676513,-0.001295996,-0.028018366
48058,0.072541597,0.088251413,-0.209773173,-0.634898428,-0.882703598,-0.002579038,-0.637937871,-0.09836007,0.472632388,0.097300018,-0.122969192,0.193841831,0.601457975,1.247000518,-0.699204007,-0.385446531,1.237633123,0.43702263,0.739308953,0.934004287,-0.719801262,-0.249447731,1.437918467,0.45735602,0.334827245,1.088670549,-0.917744498,-0.375335628,2.209188219,0.178707542,0.210055473,0.569360648,-0.001351379,0.014317015
48063,-0.35183812,-0.394647091,0.027195907,-0.638155173,-0.414154967,-0.319965606,-0.259558343,-0.070525516,0.374317568,0.126094428,0.019763726,0.258210548,0.558187922,0.418289728,-0.714236358,-0.258404511,0.230123749,0.464121551,0.538236903,0.149342159,-0.664836409,-0.264120031,0.18998399,0.466866947,0.457816235,0.101456487,-0.911863668,-0.23431376,0.203370454,-0.026796007,0.333583078,0.219352485,-0.001438666,0.029082319
48064,-0.079848712,-0.092875844,-0.091601838,-0.925408091,-0.695247705,-0.091273252,-0.521050245,-0.271534144,0.313940473,-0.165633254,-0.207217585,0.08417046,0.960257382,0.840387241,-0.778402777,-0.267513739,0.637519428,0.394172164,0.815517653,0.248341023,-0.726579719,-0.34121596,0.269151506,0.427382039,0.733180673,0.19040379,-0.761943388,-0.27553911,0.334199499,0.112331559,0.726813735,0.429899765,-0.001522228,0.002568428
48065,0.287987585,0.328418794,0.203539748,-0.204828202,-0.597367295,-0.477563948,-0.330213834,-0.202412102,0.1408554,-0.131108646,-0.321987801,0.191002799,1.132366795,0.817803736,-0.707540416,-0.216836023,0.531788153,0.544082529,0.947201218,-0.104758357,-0.507532343,-0.301783481,-0.287325225,0.467016371,0.585424321,-0.374400351,-0.646379214,-0.206137166,-0.404750483,-0.11857313,0.011815207,0.355993777,-0.001618236,0.05192969
48066,-0.03027273,-0.031411602,0.176037262,-0.315598899,-0.661867135,-0.745132691,-0.33692381,-0.441982054,-0.068960175,-0.325573074,-0.558252822,0.381372973,1.084598748,0.612090368,-0.548643724,-0.299524524,0.232156926,0.565057314,1.165825655,-0.136443492,-0.51120623,-0.406886983,-0.470932167,0.544457994,1.033400586,-0.459527955,-0.720639274,-0.310509861,-0.95097899,-0.111941422,0.103619617,0.405107261,-0.002547244,-0.005900203
48067,-0.160553985,-0.160677928,-0.52462147,-0.473438774,-0.678469393,-0.194881379,-0.327222963,-0.164675628,0.241288501,0.019208575,-0.164225585,0.510028959,0.467949194,0.659740665,-0.550590362,-0.305951827,0.171199322,0.617452636,0.474943545,0.402329346,-0.560548659,-0.173905491,0.037291621,0.555261447,0.339417614,0.341457818,-0.693541408,-0.291514007,0.017256973,0.385729752,0.157883089,0.414310839,-0.000985282,0.023175841
48078,0.079448967,0.088123099,0.059934792,-0.618223462,-0.475910294,0.169674969,-0.37041076,-0.376148344,0.136594141,-0.188232317,-0.243166805,0.309729783,0.942321372,0.743036976,-0.025453673,0.469366194,0.854010729,0.482899741,1.136591028,0.581973227,0.031148938,0.245214341,0.82464888,0.388733997,0.934671194,0.650551702,0.030733592,0.369531538,1.302665774,-0.026303127,0.470143511,0.334209262,-0.000372478,-0.085235815
48089,0.467710559,0.525533486,0.73982239,-1.137636235,-0.547671704,0.38158701,-0.797792009,-0.048782929,1.028667986,0.472578496,0.090287667,1.112011459,0.503739662,-0.370812996,-0.113403878,-0.373132433,1.458951408,1.645746562,0.121327861,-0.821136777,-0.104145982,-0.610598425,0.932112191,1.465004744,0.192497663,-1.061642852,-0.292916901,-0.330429124,1.796276378,-0.46186017,0.805050162,0.43776669,0.000374293,-7.92E-05
48296,0.693101097,0.77306372,-0.287845831,1.494495792,0.636450427,0.76910521,-0.075409427,-0.392535575,-1.093609629,-0.350291791,-0.527257105,-0.481047854,0.35544356,0.349447475,-0.762213794,-0.305360999,-0.352639818,-0.882979122,0.826282733,0.09863474,-0.669632287,0.025731018,-0.60524121,-1.423519247,0.176562214,0.344949937,-0.51848888,-0.294358206,0.016480968,0.173065615,-1.300867521,-0.530802357,0.004278082,0.031872469
48297,0.378464244,0.431552938,-0.456892549,1.503444085,0.251653236,-0.592558452,-0.049658083,0.030757899,-0.528897411,0.211953932,-0.260897428,-0.091935088,-0.631179616,-0.148301973,-0.157533711,-0.041487056,-0.051104277,-0.166088965,-0.367226433,-0.017448971,-0.133698455,0.149397529,0.022409827,-0.212942465,-0.82021426,-0.022030897,-0.435433759,0.02290478,0.20795673,0.280707538,-1.630221403,-0.188424232,-0.000942217,0.07381251
